Series,Method,Citation,Contributor,NMFS_POPID,ESU,MAJOR_POPULATION_GROUP,Population_name,COMMON_POPULATION_NAME,DISPLAY_ORDER,SPECIES,RUN_TIMING,STREAM_NAME,BROOD_YEAR,NUMBER_OF_SPAWNERS,FRACWILD,CATCH,AGE_2_RETURNS,AGE_3_RETURNS,AGE_4_RETURNS,AGE_5_RETURNS,AGE_6_RETURNS,AGE_7_RETURNS,AGE_8_RETURNS
ICUCchinook2020,Survey,CAX05262020,Washington Department of Fish and Wildlife,100,"Salmon, Chinook (Upper Columbia River spring-run ESU)",North Cascades,Entiat River,Entiat R.,1.2,Chinook salmon,,Entiat River,1988,255,0.84,-99,-99,-99,-99,-99,-99,-99,-99
ICUCchinook2020,Survey,CAX05262020,Washington Department of Fish and Wildlife,100,"Salmon, Chinook (Upper Columbia River spring-run ESU)",North Cascades,Entiat River,Entiat R.,1.2,Chinook salmon,,Entiat River,1989,142,0.71,-99,-99,-99,-99,-99,-99,-99,-99
ICUCchinook2020,Survey,CAX05262020,Washington Department of Fish and Wildlife,100,"Salmon, Chinook (Upper Columbia River spring-run ESU)",North Cascades,Entiat River,Entiat R.,1.2,Chinook salmon,,Entiat River,1990,316,0.89,-99,-99,-99,-99,-99,-99,-99,-99
ICUCchinook2020,Survey,CAX05262020,Washington Department of Fish and Wildlife,100,"Salmon, Chinook (Upper Columbia River spring-run ESU)",North Cascades,Entiat River,Entiat R.,1.2,Chinook salmon,,Entiat River,1991,127,0.78,-99,-99,-99,-99,-99,-99,-99,-99
ICUCchinook2020,Survey,CAX05262020,Washington Department of Fish and Wildlife,100,"Salmon, Chinook (Upper Columbia River spring-run ESU)",North Cascades,Entiat River,Entiat R.,1.2,Chinook salmon,,Entiat River,1992,160,0.8,-99,-99,-99,-99,-99,-99,-99,-99
ICUCchinook2020,Survey,CAX05262020,Washington Department of Fish and Wildlife,100,"Salmon, Chinook (Upper Columbia River spring-run ESU)",North Cascades,Entiat River,Entiat R.,1.2,Chinook salmon,,Entiat River,1993,374,0.88,-99,-99,-99,-99,-99,-99,-99,-99
ICUCchinook2020,Survey,CAX05262020,Washington Department of Fish and Wildlife,100,"Salmon, Chinook (Upper Columbia River spring-run ESU)",North Cascades,Entiat River,Entiat R.,1.2,Chinook salmon,,Entiat River,1994,76,0.95,-99,-99,0.026,0.658,0.316,-99,-99,-99
ICUCchinook2020,Survey,CAX05262020,Washington Department of Fish and Wildlife,100,"Salmon, Chinook (Upper Columbia River spring-run ESU)",North Cascades,Entiat River,Entiat R.,1.2,Chinook salmon,,Entiat River,1995,33,0.67,-99,-99,0.025,0.603,0.371,-99,-99,-99
ICUCchinook2020,Survey,CAX05262020,Washington Department of Fish and Wildlife,100,"Salmon, Chinook (Upper Columbia River spring-run ESU)",North Cascades,Entiat River,Entiat R.,1.2,Chinook salmon,,Entiat River,1996,50,0.8,-99,-99,0.026,0.616,0.357,-99,-99,-99
ICUCchinook2020,Survey,CAX05262020,Washington Department of Fish and Wildlife,100,"Salmon, Chinook (Upper Columbia River spring-run ESU)",North Cascades,Entiat River,Entiat R.,1.2,Chinook salmon,,Entiat River,1997,82,0.83,-99,-99,-99,0.852,0.147,-99,-99,-99
ICUCchinook2020,Survey,CAX05262020,Washington Department of Fish and Wildlife,100,"Salmon, Chinook (Upper Columbia River spring-run ESU)",North Cascades,Entiat River,Entiat R.,1.2,Chinook salmon,,Entiat River,1998,53,0.79,-99,-99,-99,0.054,0.945,-99,-99,-99
ICUCchinook2020,Survey,CAX05262020,Washington Department of Fish and Wildlife,100,"Salmon, Chinook (Upper Columbia River spring-run ESU)",North Cascades,Entiat River,Entiat R.,1.2,Chinook salmon,,Entiat River,1999,75,0.39,-99,-99,0.015,0.556,0.427,-99,-99,-99
ICUCchinook2020,Survey,CAX05262020,Washington Department of Fish and Wildlife,100,"Salmon, Chinook (Upper Columbia River spring-run ESU)",North Cascades,Entiat River,Entiat R.,1.2,Chinook salmon,,Entiat River,2000,197,0.37,-99,-99,0.035,0.949,0.014,-99,-99,-99
ICUCchinook2020,Survey,CAX05262020,Washington Department of Fish and Wildlife,100,"Salmon, Chinook (Upper Columbia River spring-run ESU)",North Cascades,Entiat River,Entiat R.,1.2,Chinook salmon,,Entiat River,2001,323,0.7,-99,-99,0.004,0.918,0.076,-99,-99,-99
ICUCchinook2020,Survey,CAX05262020,Washington Department of Fish and Wildlife,100,"Salmon, Chinook (Upper Columbia River spring-run ESU)",North Cascades,Entiat River,Entiat R.,1.2,Chinook salmon,,Entiat River,2002,230,0.66,-99,-99,-99,0.658,0.341,-99,-99,-99
ICUCchinook2020,Survey,CAX05262020,Washington Department of Fish and Wildlife,100,"Salmon, Chinook (Upper Columbia River spring-run ESU)",North Cascades,Entiat River,Entiat R.,1.2,Chinook salmon,,Entiat River,2003,262,0.76,-99,-99,0.068,0.043,0.887,-99,-99,-99
ICUCchinook2020,Survey,CAX05262020,Washington Department of Fish and Wildlife,100,"Salmon, Chinook (Upper Columbia River spring-run ESU)",North Cascades,Entiat River,Entiat R.,1.2,Chinook salmon,,Entiat River,2004,449,0.32,-99,-99,0.014,0.976,0.009,-99,-99,-99
ICUCchinook2020,Survey,CAX05262020,Washington Department of Fish and Wildlife,100,"Salmon, Chinook (Upper Columbia River spring-run ESU)",North Cascades,Entiat River,Entiat R.,1.2,Chinook salmon,,Entiat River,2005,263,0.49,-99,-99,0.007,0.755,0.236,-99,-99,-99
ICUCchinook2020,Survey,CAX05262020,Washington Department of Fish and Wildlife,100,"Salmon, Chinook (Upper Columbia River spring-run ESU)",North Cascades,Entiat River,Entiat R.,1.2,Chinook salmon,,Entiat River,2006,188,0.42,-99,-99,0.006,0.622,0.37,-99,-99,-99
ICUCchinook2020,Survey,CAX05262020,Washington Department of Fish and Wildlife,100,"Salmon, Chinook (Upper Columbia River spring-run ESU)",North Cascades,Entiat River,Entiat R.,1.2,Chinook salmon,,Entiat River,2007,468,0.44,-99,-99,0.019,0.611,0.369,-99,-99,-99
ICUCchinook2020,Survey,CAX05262020,Washington Department of Fish and Wildlife,100,"Salmon, Chinook (Upper Columbia River spring-run ESU)",North Cascades,Entiat River,Entiat R.,1.2,Chinook salmon,,Entiat River,2008,194,0.49,-99,-99,0.03,0.848,0.121,-99,-99,-99
ICUCchinook2020,Survey,CAX05262020,Washington Department of Fish and Wildlife,100,"Salmon, Chinook (Upper Columbia River spring-run ESU)",North Cascades,Entiat River,Entiat R.,1.2,Chinook salmon,,Entiat River,2009,368,0.49,-99,-99,0.066,0.733,0.2,-99,-99,-99
ICUCchinook2020,Survey,CAX05262020,Washington Department of Fish and Wildlife,100,"Salmon, Chinook (Upper Columbia River spring-run ESU)",North Cascades,Entiat River,Entiat R.,1.2,Chinook salmon,,Entiat River,2010,445,0.75,-99,-99,0.031,0.793,0.174,-99,-99,-99
ICUCchinook2020,Survey,CAX05262020,Washington Department of Fish and Wildlife,100,"Salmon, Chinook (Upper Columbia River spring-run ESU)",North Cascades,Entiat River,Entiat R.,1.2,Chinook salmon,,Entiat River,2011,508,0.75,-99,-99,0.074,0.555,0.37,-99,-99,-99
ICUCchinook2020,Survey,CAX05262020,Washington Department of Fish and Wildlife,100,"Salmon, Chinook (Upper Columbia River spring-run ESU)",North Cascades,Entiat River,Entiat R.,1.2,Chinook salmon,,Entiat River,2012,385,0.66,-99,-99,0.026,0.684,0.289,-99,-99,-99
ICUCchinook2020,Survey,CAX05262020,Washington Department of Fish and Wildlife,100,"Salmon, Chinook (Upper Columbia River spring-run ESU)",North Cascades,Entiat River,Entiat R.,1.2,Chinook salmon,,Entiat River,2013,192,0.79,-99,-99,0.142,0.285,0.571,-99,-99,-99
ICUCchinook2020,Survey,CAX05262020,Washington Department of Fish and Wildlife,100,"Salmon, Chinook (Upper Columbia River spring-run ESU)",North Cascades,Entiat River,Entiat R.,1.2,Chinook salmon,,Entiat River,2014,245,0.92,-99,-99,0.082,0.837,0.082,-99,-99,-99
ICUCchinook2020,Survey,CAX05262020,Washington Department of Fish and Wildlife,100,"Salmon, Chinook (Upper Columbia River spring-run ESU)",North Cascades,Entiat River,Entiat R.,1.2,Chinook salmon,,Entiat River,2015,509,0.82,-99,-99,0.096,0.772,0.132,-99,-99,-99
ICUCchinook2020,Survey,CAX05262020,Washington Department of Fish and Wildlife,100,"Salmon, Chinook (Upper Columbia River spring-run ESU)",North Cascades,Entiat River,Entiat R.,1.2,Chinook salmon,,Entiat River,2016,353,0.84,-99,0.024,0.092,0.714,0.17,-99,-99,-99
ICUCchinook2020,Survey,CAX05262020,Washington Department of Fish and Wildlife,100,"Salmon, Chinook (Upper Columbia River spring-run ESU)",North Cascades,Entiat River,Entiat R.,1.2,Chinook salmon,,Entiat River,2017,101,0.62,-99,-99,0.237,0.644,0.119,-99,-99,-99
ICUCchinook2020,Survey,CAX05262020,Washington Department of Fish and Wildlife,100,"Salmon, Chinook (Upper Columbia River spring-run ESU)",North Cascades,Entiat River,Entiat R.,1.2,Chinook salmon,,Entiat River,2018,92,0.5,-99,0.037,0.037,0.889,0.037,-99,-99,-99
ICUCchinook2020,Survey,CAX05262020,Washington Department of Fish and Wildlife,101,"Salmon, Chinook (Upper Columbia River spring-run ESU)",North Cascades,Methow River,Methow R.,1.3,Chinook salmon,,Methow River,1960,2313,-99,-99,-99,-99,-99,-99,-99,-99,-99
ICUCchinook2020,Survey,CAX05262020,Washington Department of Fish and Wildlife,101,"Salmon, Chinook (Upper Columbia River spring-run ESU)",North Cascades,Methow River,Methow R.,1.3,Chinook salmon,,Methow River,1961,665,-99,-99,-99,-99,-99,-99,-99,-99,-99
ICUCchinook2020,Survey,CAX05262020,Washington Department of Fish and Wildlife,101,"Salmon, Chinook (Upper Columbia River spring-run ESU)",North Cascades,Methow River,Methow R.,1.3,Chinook salmon,,Methow River,1962,2813,-99,-99,-99,-99,-99,-99,-99,-99,-99
ICUCchinook2020,Survey,CAX05262020,Washington Department of Fish and Wildlife,101,"Salmon, Chinook (Upper Columbia River spring-run ESU)",North Cascades,Methow River,Methow R.,1.3,Chinook salmon,,Methow River,1963,2093,-99,-99,-99,-99,-99,-99,-99,-99,-99
ICUCchinook2020,Survey,CAX05262020,Washington Department of Fish and Wildlife,101,"Salmon, Chinook (Upper Columbia River spring-run ESU)",North Cascades,Methow River,Methow R.,1.3,Chinook salmon,,Methow River,1964,4198,-99,-99,-99,-99,-99,-99,-99,-99,-99
ICUCchinook2020,Survey,CAX05262020,Washington Department of Fish and Wildlife,101,"Salmon, Chinook (Upper Columbia River spring-run ESU)",North Cascades,Methow River,Methow R.,1.3,Chinook salmon,,Methow River,1965,1556,-99,-99,-99,-99,-99,-99,-99,-99,-99
ICUCchinook2020,Survey,CAX05262020,Washington Department of Fish and Wildlife,101,"Salmon, Chinook (Upper Columbia River spring-run ESU)",North Cascades,Methow River,Methow R.,1.3,Chinook salmon,,Methow River,1966,4927,-99,-99,-99,-99,-99,-99,-99,-99,-99
ICUCchinook2020,Survey,CAX05262020,Washington Department of Fish and Wildlife,101,"Salmon, Chinook (Upper Columbia River spring-run ESU)",North Cascades,Methow River,Methow R.,1.3,Chinook salmon,,Methow River,1967,2621,-99,-99,-99,-99,-99,-99,-99,-99,-99
ICUCchinook2020,Survey,CAX05262020,Washington Department of Fish and Wildlife,101,"Salmon, Chinook (Upper Columbia River spring-run ESU)",North Cascades,Methow River,Methow R.,1.3,Chinook salmon,,Methow River,1968,1958,-99,-99,-99,-99,-99,-99,-99,-99,-99
ICUCchinook2020,Survey,CAX05262020,Washington Department of Fish and Wildlife,101,"Salmon, Chinook (Upper Columbia River spring-run ESU)",North Cascades,Methow River,Methow R.,1.3,Chinook salmon,,Methow River,1969,1405,-99,-99,-99,-99,-99,-99,-99,-99,-99
ICUCchinook2020,Survey,CAX05262020,Washington Department of Fish and Wildlife,101,"Salmon, Chinook (Upper Columbia River spring-run ESU)",North Cascades,Methow River,Methow R.,1.3,Chinook salmon,,Methow River,1970,1824,-99,-99,-99,-99,-99,-99,-99,-99,-99
ICUCchinook2020,Survey,CAX05262020,Washington Department of Fish and Wildlife,101,"Salmon, Chinook (Upper Columbia River spring-run ESU)",North Cascades,Methow River,Methow R.,1.3,Chinook salmon,,Methow River,1971,1535,-99,-99,-99,-99,-99,-99,-99,-99,-99
ICUCchinook2020,Survey,CAX05262020,Washington Department of Fish and Wildlife,101,"Salmon, Chinook (Upper Columbia River spring-run ESU)",North Cascades,Methow River,Methow R.,1.3,Chinook salmon,,Methow River,1972,1644,-99,-99,-99,-99,-99,-99,-99,-99,-99
ICUCchinook2020,Survey,CAX05262020,Washington Department of Fish and Wildlife,101,"Salmon, Chinook (Upper Columbia River spring-run ESU)",North Cascades,Methow River,Methow R.,1.3,Chinook salmon,,Methow River,1973,2415,-99,-99,-99,-99,-99,-99,-99,-99,-99
ICUCchinook2020,Survey,CAX05262020,Washington Department of Fish and Wildlife,101,"Salmon, Chinook (Upper Columbia River spring-run ESU)",North Cascades,Methow River,Methow R.,1.3,Chinook salmon,,Methow River,1974,1193,-99,-99,-99,-99,-99,-99,-99,-99,-99
ICUCchinook2020,Survey,CAX05262020,Washington Department of Fish and Wildlife,101,"Salmon, Chinook (Upper Columbia River spring-run ESU)",North Cascades,Methow River,Methow R.,1.3,Chinook salmon,,Methow River,1975,2108,-99,-99,-99,-99,-99,-99,-99,-99,-99
ICUCchinook2020,Survey,CAX05262020,Washington Department of Fish and Wildlife,101,"Salmon, Chinook (Upper Columbia River spring-run ESU)",North Cascades,Methow River,Methow R.,1.3,Chinook salmon,,Methow River,1976,713,-99,-99,-99,-99,-99,-99,-99,-99,-99
ICUCchinook2020,Survey,CAX05262020,Washington Department of Fish and Wildlife,101,"Salmon, Chinook (Upper Columbia River spring-run ESU)",North Cascades,Methow River,Methow R.,1.3,Chinook salmon,,Methow River,1977,2286,-99,-99,-99,-99,-99,-99,-99,-99,-99
ICUCchinook2020,Survey,CAX05262020,Washington Department of Fish and Wildlife,101,"Salmon, Chinook (Upper Columbia River spring-run ESU)",North Cascades,Methow River,Methow R.,1.3,Chinook salmon,,Methow River,1978,2734,1,-99,-99,-99,-99,-99,-99,-99,-99
ICUCchinook2020,Survey,CAX05262020,Washington Department of Fish and Wildlife,101,"Salmon, Chinook (Upper Columbia River spring-run ESU)",North Cascades,Methow River,Methow R.,1.3,Chinook salmon,,Methow River,1979,664,0.96,-99,-99,-99,-99,-99,-99,-99,-99
ICUCchinook2020,Survey,CAX05262020,Washington Department of Fish and Wildlife,101,"Salmon, Chinook (Upper Columbia River spring-run ESU)",North Cascades,Methow River,Methow R.,1.3,Chinook salmon,,Methow River,1980,623,0.94,-99,-99,-99,-99,-99,-99,-99,-99
ICUCchinook2020,Survey,CAX05262020,Washington Department of Fish and Wildlife,101,"Salmon, Chinook (Upper Columbia River spring-run ESU)",North Cascades,Methow River,Methow R.,1.3,Chinook salmon,,Methow River,1981,596,0.83,-99,-99,-99,-99,-99,-99,-99,-99
ICUCchinook2020,Survey,CAX05262020,Washington Department of Fish and Wildlife,101,"Salmon, Chinook (Upper Columbia River spring-run ESU)",North Cascades,Methow River,Methow R.,1.3,Chinook salmon,,Methow River,1982,766,0.8,-99,-99,-99,-99,-99,-99,-99,-99
ICUCchinook2020,Survey,CAX05262020,Washington Department of Fish and Wildlife,101,"Salmon, Chinook (Upper Columbia River spring-run ESU)",North Cascades,Methow River,Methow R.,1.3,Chinook salmon,,Methow River,1983,1054,0.82,-99,-99,-99,-99,-99,-99,-99,-99
ICUCchinook2020,Survey,CAX05262020,Washington Department of Fish and Wildlife,101,"Salmon, Chinook (Upper Columbia River spring-run ESU)",North Cascades,Methow River,Methow R.,1.3,Chinook salmon,,Methow River,1984,1183,0.89,-99,-99,-99,-99,-99,-99,-99,-99
ICUCchinook2020,Survey,CAX05262020,Washington Department of Fish and Wildlife,101,"Salmon, Chinook (Upper Columbia River spring-run ESU)",North Cascades,Methow River,Methow R.,1.3,Chinook salmon,,Methow River,1985,1326,0.77,-99,-99,-99,-99,-99,-99,-99,-99
ICUCchinook2020,Survey,CAX05262020,Washington Department of Fish and Wildlife,101,"Salmon, Chinook (Upper Columbia River spring-run ESU)",North Cascades,Methow River,Methow R.,1.3,Chinook salmon,,Methow River,1986,1120,0.81,-99,-99,-99,-99,-99,-99,-99,-99
ICUCchinook2020,Survey,CAX05262020,Washington Department of Fish and Wildlife,101,"Salmon, Chinook (Upper Columbia River spring-run ESU)",North Cascades,Methow River,Methow R.,1.3,Chinook salmon,,Methow River,1987,1561,0.91,-99,-99,-99,-99,-99,-99,-99,-99
ICUCchinook2020,Survey,CAX05262020,Washington Department of Fish and Wildlife,101,"Salmon, Chinook (Upper Columbia River spring-run ESU)",North Cascades,Methow River,Methow R.,1.3,Chinook salmon,,Methow River,1988,1695,0.8,-99,-99,-99,-99,-99,-99,-99,-99
ICUCchinook2020,Survey,CAX05262020,Washington Department of Fish and Wildlife,101,"Salmon, Chinook (Upper Columbia River spring-run ESU)",North Cascades,Methow River,Methow R.,1.3,Chinook salmon,,Methow River,1989,1202,0.96,-99,-99,-99,-99,-99,-99,-99,-99
ICUCchinook2020,Survey,CAX05262020,Washington Department of Fish and Wildlife,101,"Salmon, Chinook (Upper Columbia River spring-run ESU)",North Cascades,Methow River,Methow R.,1.3,Chinook salmon,,Methow River,1990,1118,0.97,-99,-99,-99,-99,-99,-99,-99,-99
ICUCchinook2020,Survey,CAX05262020,Washington Department of Fish and Wildlife,101,"Salmon, Chinook (Upper Columbia River spring-run ESU)",North Cascades,Methow River,Methow R.,1.3,Chinook salmon,,Methow River,1991,620,0.96,-99,-99,-99,-99,-99,-99,-99,-99
ICUCchinook2020,Survey,CAX05262020,Washington Department of Fish and Wildlife,101,"Salmon, Chinook (Upper Columbia River spring-run ESU)",North Cascades,Methow River,Methow R.,1.3,Chinook salmon,,Methow River,1992,1662,0.8,-99,-99,0.021,0.553,0.426,-99,-99,-99
ICUCchinook2020,Survey,CAX05262020,Washington Department of Fish and Wildlife,101,"Salmon, Chinook (Upper Columbia River spring-run ESU)",North Cascades,Methow River,Methow R.,1.3,Chinook salmon,,Methow River,1993,1370,0.69,-99,-99,0,0.254,0.746,-99,-99,-99
ICUCchinook2020,Survey,CAX05262020,Washington Department of Fish and Wildlife,101,"Salmon, Chinook (Upper Columbia River spring-run ESU)",North Cascades,Methow River,Methow R.,1.3,Chinook salmon,,Methow River,1994,310,0.8,-99,-99,0,0.265,0.735,-99,-99,-99
ICUCchinook2020,Survey,CAX05262020,Washington Department of Fish and Wildlife,101,"Salmon, Chinook (Upper Columbia River spring-run ESU)",North Cascades,Methow River,Methow R.,1.3,Chinook salmon,,Methow River,1995,46,0.77,-99,-99,0,0.247,0.753,-99,-99,-99
ICUCchinook2020,Survey,CAX05262020,Washington Department of Fish and Wildlife,101,"Salmon, Chinook (Upper Columbia River spring-run ESU)",North Cascades,Methow River,Methow R.,1.3,Chinook salmon,,Methow River,1996,31,0.61,-99,-99,0.084,0.892,0.024,-99,-99,-99
ICUCchinook2020,Survey,CAX05262020,Washington Department of Fish and Wildlife,101,"Salmon, Chinook (Upper Columbia River spring-run ESU)",North Cascades,Methow River,Methow R.,1.3,Chinook salmon,,Methow River,1997,347,0.77,-99,-99,0,0.651,0.349,-99,-99,-99
ICUCchinook2020,Survey,CAX05262020,Washington Department of Fish and Wildlife,101,"Salmon, Chinook (Upper Columbia River spring-run ESU)",North Cascades,Methow River,Methow R.,1.3,Chinook salmon,,Methow River,1998,41,0.49,-99,-99,0.019,0.414,0.567,-99,-99,-99
ICUCchinook2020,Survey,CAX05262020,Washington Department of Fish and Wildlife,101,"Salmon, Chinook (Upper Columbia River spring-run ESU)",North Cascades,Methow River,Methow R.,1.3,Chinook salmon,,Methow River,1999,116,0.39,-99,-99,0.005,0.882,0.114,-99,-99,-99
ICUCchinook2020,Survey,CAX05262020,Washington Department of Fish and Wildlife,101,"Salmon, Chinook (Upper Columbia River spring-run ESU)",North Cascades,Methow River,Methow R.,1.3,Chinook salmon,,Methow River,2000,979,0.12,-99,-99,0.171,0.46,0.369,-99,-99,-99
ICUCchinook2020,Survey,CAX05262020,Washington Department of Fish and Wildlife,101,"Salmon, Chinook (Upper Columbia River spring-run ESU)",North Cascades,Methow River,Methow R.,1.3,Chinook salmon,,Methow River,2001,10971,0.17,-99,-99,0.026,0.772,0.202,-99,-99,-99
ICUCchinook2020,Survey,CAX05262020,Washington Department of Fish and Wildlife,101,"Salmon, Chinook (Upper Columbia River spring-run ESU)",North Cascades,Methow River,Methow R.,1.3,Chinook salmon,,Methow River,2002,2636,0.13,-99,-99,0.008,0.375,0.617,-99,-99,-99
ICUCchinook2020,Survey,CAX05262020,Washington Department of Fish and Wildlife,101,"Salmon, Chinook (Upper Columbia River spring-run ESU)",North Cascades,Methow River,Methow R.,1.3,Chinook salmon,,Methow River,2003,1138,0.05,-99,-99,0.298,0.135,0.567,-99,-99,-99
ICUCchinook2020,Survey,CAX05262020,Washington Department of Fish and Wildlife,101,"Salmon, Chinook (Upper Columbia River spring-run ESU)",North Cascades,Methow River,Methow R.,1.3,Chinook salmon,,Methow River,2004,1497,0.33,-99,-99,0.055,0.945,0,-99,-99,-99
ICUCchinook2020,Survey,CAX05262020,Washington Department of Fish and Wildlife,101,"Salmon, Chinook (Upper Columbia River spring-run ESU)",North Cascades,Methow River,Methow R.,1.3,Chinook salmon,,Methow River,2005,1376,0.38,-99,-99,0.004,0.87,0.126,-99,-99,-99
ICUCchinook2020,Survey,CAX05262020,Washington Department of Fish and Wildlife,101,"Salmon, Chinook (Upper Columbia River spring-run ESU)",North Cascades,Methow River,Methow R.,1.3,Chinook salmon,,Methow River,2006,1748,0.19,-99,-99,0,0.689,0.311,-99,-99,-99
ICUCchinook2020,Survey,CAX05262020,Washington Department of Fish and Wildlife,101,"Salmon, Chinook (Upper Columbia River spring-run ESU)",North Cascades,Methow River,Methow R.,1.3,Chinook salmon,,Methow River,2007,1079,0.25,-99,-99,0.087,0.255,0.658,-99,-99,-99
ICUCchinook2020,Survey,CAX05262020,Washington Department of Fish and Wildlife,101,"Salmon, Chinook (Upper Columbia River spring-run ESU)",North Cascades,Methow River,Methow R.,1.3,Chinook salmon,,Methow River,2008,1002,0.3,-99,-99,0.064,0.752,0.184,-99,-99,-99
ICUCchinook2020,Survey,CAX05262020,Washington Department of Fish and Wildlife,101,"Salmon, Chinook (Upper Columbia River spring-run ESU)",North Cascades,Methow River,Methow R.,1.3,Chinook salmon,,Methow River,2009,2641,0.21,-99,-99,0.09,0.836,0.074,-99,-99,-99
ICUCchinook2020,Survey,CAX05262020,Washington Department of Fish and Wildlife,101,"Salmon, Chinook (Upper Columbia River spring-run ESU)",North Cascades,Methow River,Methow R.,1.3,Chinook salmon,,Methow River,2010,2364,0.25,-99,-99,0.03,0.948,0.022,-99,-99,-99
ICUCchinook2020,Survey,CAX05262020,Washington Department of Fish and Wildlife,101,"Salmon, Chinook (Upper Columbia River spring-run ESU)",North Cascades,Methow River,Methow R.,1.3,Chinook salmon,,Methow River,2011,2935,0.33,-99,-99,0.04,0.491,0.469,-99,-99,-99
ICUCchinook2020,Survey,CAX05262020,Washington Department of Fish and Wildlife,101,"Salmon, Chinook (Upper Columbia River spring-run ESU)",North Cascades,Methow River,Methow R.,1.3,Chinook salmon,,Methow River,2012,1280,0.2,-99,-99,0.033,0.723,0.244,-99,-99,-99
ICUCchinook2020,Survey,CAX05262020,Washington Department of Fish and Wildlife,101,"Salmon, Chinook (Upper Columbia River spring-run ESU)",North Cascades,Methow River,Methow R.,1.3,Chinook salmon,,Methow River,2013,1089,0.22,-99,-99,0.133,0.737,0.13,-99,-99,-99
ICUCchinook2020,Survey,CAX05262020,Washington Department of Fish and Wildlife,101,"Salmon, Chinook (Upper Columbia River spring-run ESU)",North Cascades,Methow River,Methow R.,1.3,Chinook salmon,,Methow River,2014,2063,0.25,-99,-99,0.051,0.902,0.047,-99,-99,-99
ICUCchinook2020,Survey,CAX05262020,Washington Department of Fish and Wildlife,101,"Salmon, Chinook (Upper Columbia River spring-run ESU)",North Cascades,Methow River,Methow R.,1.3,Chinook salmon,,Methow River,2015,1353,0.29,-99,-99,0.038,0.81,0.152,-99,-99,-99
ICUCchinook2020,Survey,CAX05262020,Washington Department of Fish and Wildlife,101,"Salmon, Chinook (Upper Columbia River spring-run ESU)",North Cascades,Methow River,Methow R.,1.3,Chinook salmon,,Methow River,2016,697,0.46,-99,-99,0.036,0.837,0.127,-99,-99,-99
ICUCchinook2020,Survey,CAX05262020,Washington Department of Fish and Wildlife,101,"Salmon, Chinook (Upper Columbia River spring-run ESU)",North Cascades,Methow River,Methow R.,1.3,Chinook salmon,,Methow River,2017,464,0.38,-99,-99,0.124,0.704,0.172,-99,-99,-99
ICUCchinook2020,Survey,CAX05262020,Washington Department of Fish and Wildlife,101,"Salmon, Chinook (Upper Columbia River spring-run ESU)",North Cascades,Methow River,Methow R.,1.3,Chinook salmon,,Methow River,2018,500,0.53,-99,-99,0.037,0.95,0.014,-99,-99,-99
ICUCchinook2020,Survey,CAX05262020,Washington Department of Fish and Wildlife,101,"Salmon, Chinook (Upper Columbia River spring-run ESU)",North Cascades,Methow River,Methow R.,1.3,Chinook salmon,,Methow River,2019,570,0.2,-99,-99,0.02,0.881,0.099,-99,-99,-99
