"Series","Method","Citation","Contributor","NMFS_POPID","ESU","MAJOR_POPULATION_GROUP","POPULATION_NAME","COMMON_POPULATION_NAME","DISPLAY_ORDER","SPECIES","RUN_TIMING","STREAM_NAME","BROOD_YEAR","NUMBER_OF_SPAWNERS","FRACWILD"
"UWsthd2020","LadderCount","pers communication to Jamie Anthony","Oregon Department of Fish and Wildlife",1053,"Steelhead (Upper Willamette River DPS)",NA,"Willamette Falls ESC","Willamette Falls ESC",1.1,"steelhead","winter","Willamette River and tributaries",1971,26647,1
"UWsthd2020","LadderCount","pers communication to Jamie Anthony","Oregon Department of Fish and Wildlife",1053,"Steelhead (Upper Willamette River DPS)",NA,"Willamette Falls ESC","Willamette Falls ESC",1.1,"steelhead","winter","Willamette River and tributaries",1972,23257,1
"UWsthd2020","LadderCount","pers communication to Jamie Anthony","Oregon Department of Fish and Wildlife",1053,"Steelhead (Upper Willamette River DPS)",NA,"Willamette Falls ESC","Willamette Falls ESC",1.1,"steelhead","winter","Willamette River and tributaries",1973,17900,1
"UWsthd2020","LadderCount","pers communication to Jamie Anthony","Oregon Department of Fish and Wildlife",1053,"Steelhead (Upper Willamette River DPS)",NA,"Willamette Falls ESC","Willamette Falls ESC",1.1,"steelhead","winter","Willamette River and tributaries",1974,14824,1
"UWsthd2020","LadderCount","pers communication to Jamie Anthony","Oregon Department of Fish and Wildlife",1053,"Steelhead (Upper Willamette River DPS)",NA,"Willamette Falls ESC","Willamette Falls ESC",1.1,"steelhead","winter","Willamette River and tributaries",1975,6130,1
"UWsthd2020","LadderCount","pers communication to Jamie Anthony","Oregon Department of Fish and Wildlife",1053,"Steelhead (Upper Willamette River DPS)",NA,"Willamette Falls ESC","Willamette Falls ESC",1.1,"steelhead","winter","Willamette River and tributaries",1976,9398,1
"UWsthd2020","LadderCount","pers communication to Jamie Anthony","Oregon Department of Fish and Wildlife",1053,"Steelhead (Upper Willamette River DPS)",NA,"Willamette Falls ESC","Willamette Falls ESC",1.1,"steelhead","winter","Willamette River and tributaries",1977,13604,1
"UWsthd2020","LadderCount","pers communication to Jamie Anthony","Oregon Department of Fish and Wildlife",1053,"Steelhead (Upper Willamette River DPS)",NA,"Willamette Falls ESC","Willamette Falls ESC",1.1,"steelhead","winter","Willamette River and tributaries",1978,16869,1
"UWsthd2020","LadderCount","pers communication to Jamie Anthony","Oregon Department of Fish and Wildlife",1053,"Steelhead (Upper Willamette River DPS)",NA,"Willamette Falls ESC","Willamette Falls ESC",1.1,"steelhead","winter","Willamette River and tributaries",1979,8726,1
"UWsthd2020","LadderCount","pers communication to Jamie Anthony","Oregon Department of Fish and Wildlife",1053,"Steelhead (Upper Willamette River DPS)",NA,"Willamette Falls ESC","Willamette Falls ESC",1.1,"steelhead","winter","Willamette River and tributaries",1980,22356,1
"UWsthd2020","LadderCount","pers communication to Jamie Anthony","Oregon Department of Fish and Wildlife",1053,"Steelhead (Upper Willamette River DPS)",NA,"Willamette Falls ESC","Willamette Falls ESC",1.1,"steelhead","winter","Willamette River and tributaries",1981,16666,1
"UWsthd2020","LadderCount","pers communication to Jamie Anthony","Oregon Department of Fish and Wildlife",1053,"Steelhead (Upper Willamette River DPS)",NA,"Willamette Falls ESC","Willamette Falls ESC",1.1,"steelhead","winter","Willamette River and tributaries",1982,13011,1
"UWsthd2020","LadderCount","pers communication to Jamie Anthony","Oregon Department of Fish and Wildlife",1053,"Steelhead (Upper Willamette River DPS)",NA,"Willamette Falls ESC","Willamette Falls ESC",1.1,"steelhead","winter","Willamette River and tributaries",1983,9298,1
"UWsthd2020","LadderCount","pers communication to Jamie Anthony","Oregon Department of Fish and Wildlife",1053,"Steelhead (Upper Willamette River DPS)",NA,"Willamette Falls ESC","Willamette Falls ESC",1.1,"steelhead","winter","Willamette River and tributaries",1984,17384,1
"UWsthd2020","LadderCount","pers communication to Jamie Anthony","Oregon Department of Fish and Wildlife",1053,"Steelhead (Upper Willamette River DPS)",NA,"Willamette Falls ESC","Willamette Falls ESC",1.1,"steelhead","winter","Willamette River and tributaries",1985,20592,1
"UWsthd2020","LadderCount","pers communication to Jamie Anthony","Oregon Department of Fish and Wildlife",1053,"Steelhead (Upper Willamette River DPS)",NA,"Willamette Falls ESC","Willamette Falls ESC",1.1,"steelhead","winter","Willamette River and tributaries",1986,21251,1
"UWsthd2020","LadderCount","pers communication to Jamie Anthony","Oregon Department of Fish and Wildlife",1053,"Steelhead (Upper Willamette River DPS)",NA,"Willamette Falls ESC","Willamette Falls ESC",1.1,"steelhead","winter","Willamette River and tributaries",1987,16765,1
"UWsthd2020","LadderCount","pers communication to Jamie Anthony","Oregon Department of Fish and Wildlife",1053,"Steelhead (Upper Willamette River DPS)",NA,"Willamette Falls ESC","Willamette Falls ESC",1.1,"steelhead","winter","Willamette River and tributaries",1988,23378,1
"UWsthd2020","LadderCount","pers communication to Jamie Anthony","Oregon Department of Fish and Wildlife",1053,"Steelhead (Upper Willamette River DPS)",NA,"Willamette Falls ESC","Willamette Falls ESC",1.1,"steelhead","winter","Willamette River and tributaries",1989,9572,1
"UWsthd2020","LadderCount","pers communication to Jamie Anthony","Oregon Department of Fish and Wildlife",1053,"Steelhead (Upper Willamette River DPS)",NA,"Willamette Falls ESC","Willamette Falls ESC",1.1,"steelhead","winter","Willamette River and tributaries",1990,11107,1
"UWsthd2020","LadderCount","pers communication to Jamie Anthony","Oregon Department of Fish and Wildlife",1053,"Steelhead (Upper Willamette River DPS)",NA,"Willamette Falls ESC","Willamette Falls ESC",1.1,"steelhead","winter","Willamette River and tributaries",1991,4943,1
"UWsthd2020","LadderCount","pers communication to Jamie Anthony","Oregon Department of Fish and Wildlife",1053,"Steelhead (Upper Willamette River DPS)",NA,"Willamette Falls ESC","Willamette Falls ESC",1.1,"steelhead","winter","Willamette River and tributaries",1992,5396,1
"UWsthd2020","LadderCount","pers communication to Jamie Anthony","Oregon Department of Fish and Wildlife",1053,"Steelhead (Upper Willamette River DPS)",NA,"Willamette Falls ESC","Willamette Falls ESC",1.1,"steelhead","winter","Willamette River and tributaries",1993,3568,1
"UWsthd2020","LadderCount","pers communication to Jamie Anthony","Oregon Department of Fish and Wildlife",1053,"Steelhead (Upper Willamette River DPS)",NA,"Willamette Falls ESC","Willamette Falls ESC",1.1,"steelhead","winter","Willamette River and tributaries",1994,5300,1
"UWsthd2020","LadderCount","pers communication to Jamie Anthony","Oregon Department of Fish and Wildlife",1053,"Steelhead (Upper Willamette River DPS)",NA,"Willamette Falls ESC","Willamette Falls ESC",1.1,"steelhead","winter","Willamette River and tributaries",1995,4693,1
"UWsthd2020","LadderCount","pers communication to Jamie Anthony","Oregon Department of Fish and Wildlife",1053,"Steelhead (Upper Willamette River DPS)",NA,"Willamette Falls ESC","Willamette Falls ESC",1.1,"steelhead","winter","Willamette River and tributaries",1996,1801,1
"UWsthd2020","LadderCount","pers communication to Jamie Anthony","Oregon Department of Fish and Wildlife",1053,"Steelhead (Upper Willamette River DPS)",NA,"Willamette Falls ESC","Willamette Falls ESC",1.1,"steelhead","winter","Willamette River and tributaries",1997,4544,1
"UWsthd2020","LadderCount","pers communication to Jamie Anthony","Oregon Department of Fish and Wildlife",1053,"Steelhead (Upper Willamette River DPS)",NA,"Willamette Falls ESC","Willamette Falls ESC",1.1,"steelhead","winter","Willamette River and tributaries",1998,3678,1
"UWsthd2020","LadderCount","pers communication to Jamie Anthony","Oregon Department of Fish and Wildlife",1053,"Steelhead (Upper Willamette River DPS)",NA,"Willamette Falls ESC","Willamette Falls ESC",1.1,"steelhead","winter","Willamette River and tributaries",1999,6904,1
"UWsthd2020","LadderCount","pers communication to Jamie Anthony","Oregon Department of Fish and Wildlife",1053,"Steelhead (Upper Willamette River DPS)",NA,"Willamette Falls ESC","Willamette Falls ESC",1.1,"steelhead","winter","Willamette River and tributaries",2000,4761,1
"UWsthd2020","LadderCount","pers communication to Jamie Anthony","Oregon Department of Fish and Wildlife",1053,"Steelhead (Upper Willamette River DPS)",NA,"Willamette Falls ESC","Willamette Falls ESC",1.1,"steelhead","winter","Willamette River and tributaries",2001,12525,1
"UWsthd2020","LadderCount","pers communication to Jamie Anthony","Oregon Department of Fish and Wildlife",1053,"Steelhead (Upper Willamette River DPS)",NA,"Willamette Falls ESC","Willamette Falls ESC",1.1,"steelhead","winter","Willamette River and tributaries",2002,17998,1
"UWsthd2020","LadderCount","pers communication to Jamie Anthony","Oregon Department of Fish and Wildlife",1053,"Steelhead (Upper Willamette River DPS)",NA,"Willamette Falls ESC","Willamette Falls ESC",1.1,"steelhead","winter","Willamette River and tributaries",2003,9092,1
"UWsthd2020","LadderCount","pers communication to Jamie Anthony","Oregon Department of Fish and Wildlife",1053,"Steelhead (Upper Willamette River DPS)",NA,"Willamette Falls ESC","Willamette Falls ESC",1.1,"steelhead","winter","Willamette River and tributaries",2004,11842,1
"UWsthd2020","LadderCount","pers communication to Jamie Anthony","Oregon Department of Fish and Wildlife",1053,"Steelhead (Upper Willamette River DPS)",NA,"Willamette Falls ESC","Willamette Falls ESC",1.1,"steelhead","winter","Willamette River and tributaries",2005,5963,1
"UWsthd2020","LadderCount","pers communication to Jamie Anthony","Oregon Department of Fish and Wildlife",1053,"Steelhead (Upper Willamette River DPS)",NA,"Willamette Falls ESC","Willamette Falls ESC",1.1,"steelhead","winter","Willamette River and tributaries",2006,6404,1
"UWsthd2020","LadderCount","pers communication to Jamie Anthony","Oregon Department of Fish and Wildlife",1053,"Steelhead (Upper Willamette River DPS)",NA,"Willamette Falls ESC","Willamette Falls ESC",1.1,"steelhead","winter","Willamette River and tributaries",2007,5497,1
"UWsthd2020","LadderCount","pers communication to Jamie Anthony","Oregon Department of Fish and Wildlife",1053,"Steelhead (Upper Willamette River DPS)",NA,"Willamette Falls ESC","Willamette Falls ESC",1.1,"steelhead","winter","Willamette River and tributaries",2008,5442,1
"UWsthd2020","LadderCount","pers communication to Jamie Anthony","Oregon Department of Fish and Wildlife",1053,"Steelhead (Upper Willamette River DPS)",NA,"Willamette Falls ESC","Willamette Falls ESC",1.1,"steelhead","winter","Willamette River and tributaries",2009,2813,1
"UWsthd2020","LadderCount","pers communication to Jamie Anthony","Oregon Department of Fish and Wildlife",1053,"Steelhead (Upper Willamette River DPS)",NA,"Willamette Falls ESC","Willamette Falls ESC",1.1,"steelhead","winter","Willamette River and tributaries",2010,7337,1
"UWsthd2020","LadderCount","pers communication to Jamie Anthony","Oregon Department of Fish and Wildlife",1053,"Steelhead (Upper Willamette River DPS)",NA,"Willamette Falls ESC","Willamette Falls ESC",1.1,"steelhead","winter","Willamette River and tributaries",2011,7441,1
"UWsthd2020","LadderCount","pers communication to Jamie Anthony","Oregon Department of Fish and Wildlife",1053,"Steelhead (Upper Willamette River DPS)",NA,"Willamette Falls ESC","Willamette Falls ESC",1.1,"steelhead","winter","Willamette River and tributaries",2012,7616,1
"UWsthd2020","LadderCount","pers communication to Jamie Anthony","Oregon Department of Fish and Wildlife",1053,"Steelhead (Upper Willamette River DPS)",NA,"Willamette Falls ESC","Willamette Falls ESC",1.1,"steelhead","winter","Willamette River and tributaries",2013,4944,1
"UWsthd2020","LadderCount","pers communication to Jamie Anthony","Oregon Department of Fish and Wildlife",1053,"Steelhead (Upper Willamette River DPS)",NA,"Willamette Falls ESC","Willamette Falls ESC",1.1,"steelhead","winter","Willamette River and tributaries",2014,5349,1
"UWsthd2020","LadderCount","pers communication to Jamie Anthony","Oregon Department of Fish and Wildlife",1053,"Steelhead (Upper Willamette River DPS)",NA,"Willamette Falls ESC","Willamette Falls ESC",1.1,"steelhead","winter","Willamette River and tributaries",2015,4508,1
"UWsthd2020","LadderCount","pers communication to Jamie Anthony","Oregon Department of Fish and Wildlife",1053,"Steelhead (Upper Willamette River DPS)",NA,"Willamette Falls ESC","Willamette Falls ESC",1.1,"steelhead","winter","Willamette River and tributaries",2016,5778,1
"UWsthd2020","LadderCount","pers communication to Jamie Anthony","Oregon Department of Fish and Wildlife",1053,"Steelhead (Upper Willamette River DPS)",NA,"Willamette Falls ESC","Willamette Falls ESC",1.1,"steelhead","winter","Willamette River and tributaries",2017,822,1
"UWsthd2020","LadderCount","pers communication to Jamie Anthony","Oregon Department of Fish and Wildlife",1053,"Steelhead (Upper Willamette River DPS)",NA,"Willamette Falls ESC","Willamette Falls ESC",1.1,"steelhead","winter","Willamette River and tributaries",2018,1829,1
"UWsthd2020","LadderCount","pers communication to Jamie Anthony","Oregon Department of Fish and Wildlife",1053,"Steelhead (Upper Willamette River DPS)",NA,"Willamette Falls ESC","Willamette Falls ESC",1.1,"steelhead","winter","Willamette River and tributaries",2019,3202,1
