"SERIES","ESU","SPECIES","METHOD","MAJOR_POPULATION_GROUP","NMFS_POPID","POPULATION_NAME","COMMON_POPULATION_NAME","DISPLAY_ORDER","RUN_TIMING","STREAM_NAME","YEAR","NUMBER_OF_SPAWNERS","FRACWILD","CONTRIBUTOR","COMPILER","CITATION","LINE_NOTES"
"ICSRsthdModel","Steelhead (Snake River Basin DPS)","Steelhead","Model","Salmon",312,"Little Salmon River","Little Salmon and Rapid R.",4.1,NA,"Little Salmon River",2015,59,0.859,"Nez Perce Tribe","Mari Williams","Snake River Steelhead Natural Origin Spawner Abundance Dataset (2010-2019). Spawner abundance data. Nez Perce Tribe. Protocol and Methods available at https://www.monitoringresources.org/Document/Protocol/Details/230. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",NA
"ICSRsthdModel","Steelhead (Snake River Basin DPS)","Steelhead","Model","Salmon",312,"Little Salmon River","Little Salmon and Rapid R.",4.1,NA,"Little Salmon River",2016,30,0.859,"Nez Perce Tribe","Mari Williams","Snake River Steelhead Natural Origin Spawner Abundance Dataset (2010-2019). Spawner abundance data. Nez Perce Tribe. Protocol and Methods available at https://www.monitoringresources.org/Document/Protocol/Details/230. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",NA
"ICSRsthdModel","Steelhead (Snake River Basin DPS)","Steelhead","Model","Salmon",312,"Little Salmon River","Little Salmon and Rapid R.",4.1,NA,"Little Salmon River",2017,7,0.859,"Nez Perce Tribe","Mari Williams","Snake River Steelhead Natural Origin Spawner Abundance Dataset (2010-2019). Spawner abundance data. Nez Perce Tribe. Protocol and Methods available at https://www.monitoringresources.org/Document/Protocol/Details/230. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",NA
"ICSRsthdModel","Steelhead (Snake River Basin DPS)","Steelhead","Model","Salmon",312,"Little Salmon River","Little Salmon and Rapid R.",4.1,NA,"Little Salmon River",2018,27,0.859,"Nez Perce Tribe","Mari Williams","Snake River Steelhead Natural Origin Spawner Abundance Dataset (2010-2019). Spawner abundance data. Nez Perce Tribe. Protocol and Methods available at https://www.monitoringresources.org/Document/Protocol/Details/230. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",NA
"ICSRsthdModel","Steelhead (Snake River Basin DPS)","Steelhead","Model","Salmon",312,"Little Salmon River","Little Salmon and Rapid R.",4.1,NA,"Little Salmon River",2019,13,0.859,"Nez Perce Tribe","Mari Williams","Snake River Steelhead Natural Origin Spawner Abundance Dataset (2010-2019). Spawner abundance data. Nez Perce Tribe. Protocol and Methods available at https://www.monitoringresources.org/Document/Protocol/Details/230. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",NA
"ICSRsthdModel","Steelhead (Snake River Basin DPS)","Steelhead","Model","Salmon",324,"South Fork Salmon River","SF Salmon R.",4.3,NA,"South Fork Salmon River",2010,1544,0.97,"Nez Perce Tribe","Mari Williams","Snake River Steelhead Natural Origin Spawner Abundance Dataset (2010-2019). Spawner abundance data. Nez Perce Tribe. Protocol and Methods available at https://www.monitoringresources.org/Document/Protocol/Details/230. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",NA
"ICSRsthdModel","Steelhead (Snake River Basin DPS)","Steelhead","Model","Salmon",324,"South Fork Salmon River","SF Salmon R.",4.3,NA,"South Fork Salmon River",2011,2271,0.97,"Nez Perce Tribe","Mari Williams","Snake River Steelhead Natural Origin Spawner Abundance Dataset (2010-2019). Spawner abundance data. Nez Perce Tribe. Protocol and Methods available at https://www.monitoringresources.org/Document/Protocol/Details/230. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",NA
"ICSRsthdModel","Steelhead (Snake River Basin DPS)","Steelhead","Model","Salmon",324,"South Fork Salmon River","SF Salmon R.",4.3,NA,"South Fork Salmon River",2012,1161,0.97,"Nez Perce Tribe","Mari Williams","Snake River Steelhead Natural Origin Spawner Abundance Dataset (2010-2019). Spawner abundance data. Nez Perce Tribe. Protocol and Methods available at https://www.monitoringresources.org/Document/Protocol/Details/230. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",NA
"ICSRsthdModel","Steelhead (Snake River Basin DPS)","Steelhead","Model","Salmon",324,"South Fork Salmon River","SF Salmon R.",4.3,NA,"South Fork Salmon River",2013,731,0.97,"Nez Perce Tribe","Mari Williams","Snake River Steelhead Natural Origin Spawner Abundance Dataset (2010-2019). Spawner abundance data. Nez Perce Tribe. Protocol and Methods available at https://www.monitoringresources.org/Document/Protocol/Details/230. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",NA
"ICSRsthdModel","Steelhead (Snake River Basin DPS)","Steelhead","Model","Salmon",324,"South Fork Salmon River","SF Salmon R.",4.3,NA,"South Fork Salmon River",2014,760,0.97,"Nez Perce Tribe","Mari Williams","Snake River Steelhead Natural Origin Spawner Abundance Dataset (2010-2019). Spawner abundance data. Nez Perce Tribe. Protocol and Methods available at https://www.monitoringresources.org/Document/Protocol/Details/230. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",NA
"ICSRsthdModel","Steelhead (Snake River Basin DPS)","Steelhead","Model","Salmon",324,"South Fork Salmon River","SF Salmon R.",4.3,NA,"South Fork Salmon River",2015,1732,0.97,"Nez Perce Tribe","Mari Williams","Snake River Steelhead Natural Origin Spawner Abundance Dataset (2010-2019). Spawner abundance data. Nez Perce Tribe. Protocol and Methods available at https://www.monitoringresources.org/Document/Protocol/Details/230. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",NA
"ICSRsthdModel","Steelhead (Snake River Basin DPS)","Steelhead","Model","Salmon",324,"South Fork Salmon River","SF Salmon R.",4.3,NA,"South Fork Salmon River",2016,788,0.97,"Nez Perce Tribe","Mari Williams","Snake River Steelhead Natural Origin Spawner Abundance Dataset (2010-2019). Spawner abundance data. Nez Perce Tribe. Protocol and Methods available at https://www.monitoringresources.org/Document/Protocol/Details/230. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",NA
"ICSRsthdModel","Steelhead (Snake River Basin DPS)","Steelhead","Model","Salmon",324,"South Fork Salmon River","SF Salmon R.",4.3,NA,"South Fork Salmon River",2017,500,0.97,"Nez Perce Tribe","Mari Williams","Snake River Steelhead Natural Origin Spawner Abundance Dataset (2010-2019). Spawner abundance data. Nez Perce Tribe. Protocol and Methods available at https://www.monitoringresources.org/Document/Protocol/Details/230. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",NA
"ICSRsthdModel","Steelhead (Snake River Basin DPS)","Steelhead","Model","Salmon",324,"South Fork Salmon River","SF Salmon R.",4.3,NA,"South Fork Salmon River",2018,154,0.97,"Nez Perce Tribe","Mari Williams","Snake River Steelhead Natural Origin Spawner Abundance Dataset (2010-2019). Spawner abundance data. Nez Perce Tribe. Protocol and Methods available at https://www.monitoringresources.org/Document/Protocol/Details/230. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",NA
"ICSRsthdModel","Steelhead (Snake River Basin DPS)","Steelhead","Model","Salmon",324,"South Fork Salmon River","SF Salmon R.",4.3,NA,"South Fork Salmon River",2019,202,0.97,"Nez Perce Tribe","Mari Williams","Snake River Steelhead Natural Origin Spawner Abundance Dataset (2010-2019). Spawner abundance data. Nez Perce Tribe. Protocol and Methods available at https://www.monitoringresources.org/Document/Protocol/Details/230. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",NA
"ICSRsthdModel","Steelhead (Snake River Basin DPS)","Steelhead","Model","Salmon",319,"Panther Creek","Panther Ck.",4.4,NA,"Panther Creek",2018,90,0.915,"Nez Perce Tribe","Mari Williams","Snake River Steelhead Natural Origin Spawner Abundance Dataset (2018-2019). Spawner abundance data. Nez Perce Tribe. Protocol and Methods available at https://www.monitoringresources.org/Document/Protocol/Details/230. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",NA
"ICSRsthdModel","Steelhead (Snake River Basin DPS)","Steelhead","Model","Salmon",319,"Panther Creek","Panther Ck.",4.4,NA,"Panther Creek",2019,115,0.915,"Nez Perce Tribe","Mari Williams","Snake River Steelhead Natural Origin Spawner Abundance Dataset (2018-2019). Spawner abundance data. Nez Perce Tribe. Protocol and Methods available at https://www.monitoringresources.org/Document/Protocol/Details/230. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",NA
"ICSRsthdModel","Steelhead (Snake River Basin DPS)","Steelhead","Model","Salmon",301,"Middle Fork Salmon River Lower Mainstem","Big, Camas, and Loon Ck.",4.5,NA,"Big Creek",2011,6722,0.97,"Nez Perce Tribe","Mari Williams","Snake River Steelhead Natural Origin Spawner Abundance Dataset (2011-2019). Spawner abundance data. Nez Perce Tribe. Protocol and Methods available at https://www.monitoringresources.org/Document/Protocol/Details/230. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",NA
"ICSRsthdModel","Steelhead (Snake River Basin DPS)","Steelhead","Model","Salmon",301,"Middle Fork Salmon River Lower Mainstem","Big, Camas, and Loon Ck.",4.5,NA,"Big Creek",2012,4144,0.97,"Nez Perce Tribe","Mari Williams","Snake River Steelhead Natural Origin Spawner Abundance Dataset (2011-2019). Spawner abundance data. Nez Perce Tribe. Protocol and Methods available at https://www.monitoringresources.org/Document/Protocol/Details/230. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",NA
"ICSRsthdModel","Steelhead (Snake River Basin DPS)","Steelhead","Model","Salmon",301,"Middle Fork Salmon River Lower Mainstem","Big, Camas, and Loon Ck.",4.5,NA,"Big Creek",2013,4567,0.97,"Nez Perce Tribe","Mari Williams","Snake River Steelhead Natural Origin Spawner Abundance Dataset (2011-2019). Spawner abundance data. Nez Perce Tribe. Protocol and Methods available at https://www.monitoringresources.org/Document/Protocol/Details/230. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",NA
"ICSRsthdModel","Steelhead (Snake River Basin DPS)","Steelhead","Model","Salmon",301,"Middle Fork Salmon River Lower Mainstem","Big, Camas, and Loon Ck.",4.5,NA,"Big Creek",2014,2814,0.97,"Nez Perce Tribe","Mari Williams","Snake River Steelhead Natural Origin Spawner Abundance Dataset (2011-2019). Spawner abundance data. Nez Perce Tribe. Protocol and Methods available at https://www.monitoringresources.org/Document/Protocol/Details/230. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",NA
"ICSRsthdModel","Steelhead (Snake River Basin DPS)","Steelhead","Model","Salmon",301,"Middle Fork Salmon River Lower Mainstem","Big, Camas, and Loon Ck.",4.5,NA,"Big Creek",2015,7402,0.97,"Nez Perce Tribe","Mari Williams","Snake River Steelhead Natural Origin Spawner Abundance Dataset (2011-2019). Spawner abundance data. Nez Perce Tribe. Protocol and Methods available at https://www.monitoringresources.org/Document/Protocol/Details/230. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",NA
"ICSRsthdModel","Steelhead (Snake River Basin DPS)","Steelhead","Model","Salmon",301,"Middle Fork Salmon River Lower Mainstem","Big, Camas, and Loon Ck.",4.5,NA,"Big Creek",2016,3711,0.97,"Nez Perce Tribe","Mari Williams","Snake River Steelhead Natural Origin Spawner Abundance Dataset (2011-2019). Spawner abundance data. Nez Perce Tribe. Protocol and Methods available at https://www.monitoringresources.org/Document/Protocol/Details/230. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",NA
"ICSRsthdModel","Steelhead (Snake River Basin DPS)","Steelhead","Model","Salmon",301,"Middle Fork Salmon River Lower Mainstem","Big, Camas, and Loon Ck.",4.5,NA,"Big Creek",2017,691,0.97,"Nez Perce Tribe","Mari Williams","Snake River Steelhead Natural Origin Spawner Abundance Dataset (2011-2019). Spawner abundance data. Nez Perce Tribe. Protocol and Methods available at https://www.monitoringresources.org/Document/Protocol/Details/230. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",NA
"ICSRsthdModel","Steelhead (Snake River Basin DPS)","Steelhead","Model","Salmon",301,"Middle Fork Salmon River Lower Mainstem","Big, Camas, and Loon Ck.",4.5,NA,"Big Creek",2018,1433,0.97,"Nez Perce Tribe","Mari Williams","Snake River Steelhead Natural Origin Spawner Abundance Dataset (2011-2019). Spawner abundance data. Nez Perce Tribe. Protocol and Methods available at https://www.monitoringresources.org/Document/Protocol/Details/230. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",NA
"ICSRsthdModel","Steelhead (Snake River Basin DPS)","Steelhead","Model","Salmon",301,"Middle Fork Salmon River Lower Mainstem","Big, Camas, and Loon Ck.",4.5,NA,"Big Creek",2019,825,0.97,"Nez Perce Tribe","Mari Williams","Snake River Steelhead Natural Origin Spawner Abundance Dataset (2011-2019). Spawner abundance data. Nez Perce Tribe. Protocol and Methods available at https://www.monitoringresources.org/Document/Protocol/Details/230. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",NA
"ICSRsthdModel","Steelhead (Snake River Basin DPS)","Steelhead","Model","Salmon",317,"North Fork Salmon River","NF Salmon R.",4.6,NA,"North Fork Salmon River",2016,1639,0.97,"Nez Perce Tribe","Mari Williams","Snake River Steelhead Natural Origin Spawner Abundance Dataset (2016-2019). Spawner abundance data. Nez Perce Tribe. Protocol and Methods available at https://www.monitoringresources.org/Document/Protocol/Details/230. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",NA
"ICSRsthdModel","Steelhead (Snake River Basin DPS)","Steelhead","Model","Salmon",317,"North Fork Salmon River","NF Salmon R.",4.6,NA,"North Fork Salmon River",2018,2196,0.97,"Nez Perce Tribe","Mari Williams","Snake River Steelhead Natural Origin Spawner Abundance Dataset (2016-2019). Spawner abundance data. Nez Perce Tribe. Protocol and Methods available at https://www.monitoringresources.org/Document/Protocol/Details/230. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",NA
"ICSRsthdModel","Steelhead (Snake River Basin DPS)","Steelhead","Model","Salmon",317,"North Fork Salmon River","NF Salmon R.",4.6,NA,"North Fork Salmon River",2019,938,0.97,"Nez Perce Tribe","Mari Williams","Snake River Steelhead Natural Origin Spawner Abundance Dataset (2016-2019). Spawner abundance data. Nez Perce Tribe. Protocol and Methods available at https://www.monitoringresources.org/Document/Protocol/Details/230. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",NA
"ICSRsthdModel","Steelhead (Snake River Basin DPS)","Steelhead","Model","Salmon",311,"Lemhi River","Lemhi R.",4.7,NA,"Lemhi River",2010,785,0.656,"Nez Perce Tribe","Mari Williams","Snake River Steelhead Natural Origin Spawner Abundance Dataset (2010-2019). Spawner abundance data. Nez Perce Tribe. Protocol and Methods available at https://www.monitoringresources.org/Document/Protocol/Details/230. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",NA
"ICSRsthdModel","Steelhead (Snake River Basin DPS)","Steelhead","Model","Salmon",311,"Lemhi River","Lemhi R.",4.7,NA,"Lemhi River",2011,520,0.656,"Nez Perce Tribe","Mari Williams","Snake River Steelhead Natural Origin Spawner Abundance Dataset (2010-2019). Spawner abundance data. Nez Perce Tribe. Protocol and Methods available at https://www.monitoringresources.org/Document/Protocol/Details/230. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",NA
"ICSRsthdModel","Steelhead (Snake River Basin DPS)","Steelhead","Model","Salmon",311,"Lemhi River","Lemhi R.",4.7,NA,"Lemhi River",2012,529,0.656,"Nez Perce Tribe","Mari Williams","Snake River Steelhead Natural Origin Spawner Abundance Dataset (2010-2019). Spawner abundance data. Nez Perce Tribe. Protocol and Methods available at https://www.monitoringresources.org/Document/Protocol/Details/230. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",NA
"ICSRsthdModel","Steelhead (Snake River Basin DPS)","Steelhead","Model","Salmon",311,"Lemhi River","Lemhi R.",4.7,NA,"Lemhi River",2013,561,0.656,"Nez Perce Tribe","Mari Williams","Snake River Steelhead Natural Origin Spawner Abundance Dataset (2010-2019). Spawner abundance data. Nez Perce Tribe. Protocol and Methods available at https://www.monitoringresources.org/Document/Protocol/Details/230. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",NA
"ICSRsthdModel","Steelhead (Snake River Basin DPS)","Steelhead","Model","Salmon",311,"Lemhi River","Lemhi R.",4.7,NA,"Lemhi River",2014,529,0.656,"Nez Perce Tribe","Mari Williams","Snake River Steelhead Natural Origin Spawner Abundance Dataset (2010-2019). Spawner abundance data. Nez Perce Tribe. Protocol and Methods available at https://www.monitoringresources.org/Document/Protocol/Details/230. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",NA
"ICSRsthdModel","Steelhead (Snake River Basin DPS)","Steelhead","Model","Salmon",311,"Lemhi River","Lemhi R.",4.7,NA,"Lemhi River",2015,573,0.656,"Nez Perce Tribe","Mari Williams","Snake River Steelhead Natural Origin Spawner Abundance Dataset (2010-2019). Spawner abundance data. Nez Perce Tribe. Protocol and Methods available at https://www.monitoringresources.org/Document/Protocol/Details/230. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",NA
"ICSRsthdModel","Steelhead (Snake River Basin DPS)","Steelhead","Model","Salmon",311,"Lemhi River","Lemhi R.",4.7,NA,"Lemhi River",2016,622,0.656,"Nez Perce Tribe","Mari Williams","Snake River Steelhead Natural Origin Spawner Abundance Dataset (2010-2019). Spawner abundance data. Nez Perce Tribe. Protocol and Methods available at https://www.monitoringresources.org/Document/Protocol/Details/230. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",NA
"ICSRsthdModel","Steelhead (Snake River Basin DPS)","Steelhead","Model","Salmon",311,"Lemhi River","Lemhi R.",4.7,NA,"Lemhi River",2017,258,0.656,"Nez Perce Tribe","Mari Williams","Snake River Steelhead Natural Origin Spawner Abundance Dataset (2010-2019). Spawner abundance data. Nez Perce Tribe. Protocol and Methods available at https://www.monitoringresources.org/Document/Protocol/Details/230. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",NA
"ICSRsthdModel","Steelhead (Snake River Basin DPS)","Steelhead","Model","Salmon",311,"Lemhi River","Lemhi R.",4.7,NA,"Lemhi River",2018,163,0.656,"Nez Perce Tribe","Mari Williams","Snake River Steelhead Natural Origin Spawner Abundance Dataset (2010-2019). Spawner abundance data. Nez Perce Tribe. Protocol and Methods available at https://www.monitoringresources.org/Document/Protocol/Details/230. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",NA
"ICSRsthdModel","Steelhead (Snake River Basin DPS)","Steelhead","Model","Salmon",311,"Lemhi River","Lemhi R.",4.7,NA,"Lemhi River",2019,96,0.656,"Nez Perce Tribe","Mari Williams","Snake River Steelhead Natural Origin Spawner Abundance Dataset (2010-2019). Spawner abundance data. Nez Perce Tribe. Protocol and Methods available at https://www.monitoringresources.org/Document/Protocol/Details/230. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",NA
